datetime,Open,High,Low,Close,Volume
2019-09-08 18:44:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:45:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:46:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:47:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:48:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:49:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:50:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:51:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:52:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:53:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:54:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:55:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:56:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:57:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:58:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 18:59:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:01:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:02:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:03:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:04:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:05:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:06:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:07:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:08:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:09:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:10:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:11:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:12:00,10000.00000,10000.00000,10000.00000,10000.00000,0.00000
2019-09-08 19:13:00,10344.77000,10345.41000,10344.77000,10345.41000,2.40000
2019-09-08 19:14:00,10345.41000,10345.41000,10345.41000,10345.41000,0.80000
2019-09-08 19:15:00,10345.41000,10345.41000,10345.41000,10345.41000,0.00000
2019-09-08 19:16:00,10350.37000,10350.37000,10347.91000,10347.91000,4.02000
2019-09-08 19:17:00,10347.91000,10350.97000,10347.27000,10350.97000,6.44000
2019-09-08 19:18:00,10350.97000,10352.86000,10350.27000,10352.51000,8.42000
2019-09-08 19:19:00,10352.97000,10352.97000,10349.19000,10349.19000,11.71000
2019-09-08 19:20:00,10349.87000,10357.53000,10349.87000,10357.53000,12.14000
2019-09-08 19:21:00,10356.23000,10356.38000,10349.19000,10349.19000,10.16000
2019-09-08 19:22:00,10349.19000,10352.05000,10348.36000,10352.05000,9.95000
2019-09-08 19:23:00,10351.30000,10351.30000,10346.62000,10346.62000,11.88000
2019-09-08 19:24:00,10347.88000,10347.88000,10345.45000,10346.19000,7.88000
2019-09-08 19:25:00,10346.19000,10346.19000,10345.45000,10346.00000,12.35000
2019-09-08 19:26:00,10345.45000,10346.35000,10343.25000,10343.25000,10.56000
2019-09-08 19:27:00,10343.25000,10351.30000,10342.90000,10351.30000,8.09000
2019-09-08 19:28:00,10352.18000,10352.18000,10348.04000,10348.04000,9.99000
2019-09-08 19:29:00,10348.86000,10354.62000,10348.86000,10354.62000,9.39000
2019-09-08 19:30:00,10354.62000,10356.19000,10354.62000,10355.96000,13.71000
2019-09-08 19:31:00,10355.96000,10357.35000,10355.34000,10357.35000,11.48000
2019-09-08 19:32:00,10357.35000,10357.35000,10354.05000,10354.64000,10.05000
2019-09-08 19:33:00,10354.64000,10354.99000,10353.14000,10353.14000,11.46000
2019-09-08 19:34:00,10353.14000,10353.14000,10344.33000,10346.00000,10.92000
2019-09-08 19:35:00,10345.27000,10347.09000,10345.27000,10347.09000,10.96000
2019-09-08 19:36:00,10347.09000,10347.09000,10346.18000,10346.18000,11.53000
2019-09-08 19:37:00,10345.27000,10345.27000,10340.34000,10341.94000,11.91000
2019-09-08 19:38:00,10341.94000,10342.02000,10341.49000,10341.49000,9.84000
2019-09-08 19:39:00,10341.14000,10341.14000,10340.79000,10341.14000,11.87000
2019-09-08 19:40:00,10341.14000,10342.18000,10340.79000,10341.84000,11.72000
2019-09-08 19:41:00,10341.84000,10342.56000,10340.72000,10340.72000,11.40000
2019-09-08 19:42:00,10341.07000,10341.07000,10339.32000,10341.07000,11.10000
2019-09-08 19:43:00,10341.07000,10341.07000,10338.30000,10338.30000,13.10000
2019-09-08 19:44:00,10338.30000,10345.74000,10337.43000,10345.74000,10.93000
2019-09-08 19:45:00,10345.74000,10345.74000,10339.89000,10340.24000,9.68000
2019-09-08 19:46:00,10340.24000,10342.33000,10340.24000,10341.99000,10.58000
2019-09-08 19:47:00,10341.99000,10344.63000,10341.64000,10343.97000,12.43000
2019-09-08 19:48:00,10344.63000,10344.63000,10343.62000,10344.05000,12.23000
2019-09-08 19:49:00,10344.05000,10344.05000,10343.62000,10344.04000,11.17000
2019-09-08 19:50:00,10344.04000,10347.45000,10344.04000,10345.24000,12.92000
2019-09-08 19:51:00,10345.76000,10347.14000,10345.24000,10345.24000,9.62000
2019-09-08 19:52:00,10345.24000,10345.24000,10343.33000,10343.33000,11.85000
2019-09-08 19:53:00,10343.33000,10344.46000,10343.33000,10344.39000,8.24000
2019-09-08 19:54:00,10344.39000,10344.39000,10341.46000,10341.46000,10.60000
2019-09-08 19:55:00,10341.46000,10341.46000,10339.91000,10339.91000,10.31000
2019-09-08 19:56:00,10339.91000,10339.91000,10338.38000,10338.38000,11.29000
2019-09-08 19:57:00,10339.12000,10343.21000,10338.38000,10338.38000,13.08000
2019-09-08 19:58:00,10339.43000,10339.43000,10338.38000,10338.38000,9.45000
2019-09-08 19:59:00,10338.93000,10340.12000,10338.93000,10340.12000,10.05000
2019-09-08 20:00:00,10340.12000,10342.21000,10339.80000,10342.21000,11.89000
2019-09-08 20:01:00,10342.21000,10343.09000,10341.63000,10341.63000,11.44000
2019-09-08 20:02:00,10341.63000,10342.78000,10340.60000,10341.15000,11.47000
2019-09-08 20:03:00,10341.51000,10341.52000,10341.15000,10341.52000,9.68000
2019-09-08 20:04:00,10341.52000,10341.52000,10339.80000,10340.69000,11.32000
2019-09-08 20:05:00,10341.03000,10344.07000,10340.69000,10344.07000,13.39000
2019-09-08 20:06:00,10344.76000,10344.76000,10344.76000,10344.76000,0.57000
2019-09-08 20:07:00,10344.76000,10344.76000,10344.76000,10344.76000,0.00000
2019-09-08 20:08:00,10344.76000,10344.76000,10344.76000,10344.76000,0.00000
2019-09-08 20:09:00,10344.76000,10344.76000,10344.76000,10344.76000,0.00000
2019-09-08 20:10:00,10344.76000,10344.76000,10344.76000,10344.76000,0.00000
2019-09-08 20:11:00,10344.76000,10344.76000,10344.76000,10344.76000,0.00000
2019-09-08 20:12:00,10344.76000,10344.76000,10344.76000,10344.76000,0.00000
2019-09-08 20:13:00,10361.42000,10361.42000,10359.93000,10359.93000,6.33000
2019-09-08 20:14:00,10359.93000,10359.93000,10358.96000,10358.96000,11.24000
2019-09-08 20:15:00,10358.96000,10359.96000,10358.96000,10359.96000,7.44000
2019-09-08 20:16:00,10359.96000,10360.08000,10359.38000,10360.08000,11.50000
2019-09-08 20:17:00,10360.42000,10360.42000,10357.53000,10357.53000,10.81000
2019-09-08 20:18:00,10357.53000,10358.93000,10356.72000,10357.50000,13.15000
2019-09-08 20:19:00,10357.50000,10357.53000,10356.72000,10357.15000,11.19000
2019-09-08 20:20:00,10357.15000,10357.53000,10356.72000,10357.04000,12.06000
2019-09-08 20:21:00,10357.04000,10362.53000,10356.72000,10362.53000,10.67000
2019-09-08 20:22:00,10362.53000,10363.45000,10361.27000,10361.27000,11.50000
2019-09-08 20:23:00,10359.53000,10359.53000,10358.87000,10358.87000,10.35000
2019-09-08 20:24:00,10359.55000,10360.13000,10358.87000,10360.13000,10.74000
2019-09-08 20:25:00,10360.13000,10362.48000,10360.13000,10362.25000,10.75000
2019-09-08 20:26:00,10362.25000,10362.35000,10361.69000,10361.69000,12.39000
2019-09-08 20:27:00,10361.69000,10361.69000,10352.53000,10352.53000,10.87000
2019-09-08 20:28:00,10350.84000,10353.96000,10350.84000,10353.32000,11.30000
2019-09-08 20:29:00,10353.32000,10353.32000,10351.83000,10351.83000,10.80000
2019-09-08 20:30:00,10351.83000,10351.83000,10347.01000,10348.03000,10.66000
2019-09-08 20:31:00,10348.03000,10350.54000,10347.01000,10350.54000,11.34000
2019-09-08 20:32:00,10350.96000,10350.96000,10349.39000,10349.79000,11.23000
2019-09-08 20:33:00,10349.79000,10351.91000,10349.39000,10349.88000,12.30000
2019-09-08 20:34:00,10349.88000,10352.00000,10349.39000,10351.09000,10.53000
2019-09-08 20:35:00,10351.09000,10354.43000,10351.09000,10351.78000,12.00000
2019-09-08 20:36:00,10353.70000,10355.78000,10352.50000,10352.50000,12.79000
2019-09-08 20:37:00,10354.02000,10355.32000,10353.67000,10355.32000,10.76000
2019-09-08 20:38:00,10355.32000,10359.70000,10354.82000,10358.35000,9.28000
2019-09-08 20:39:00,10358.35000,10360.53000,10357.61000,10359.18000,12.41000
2019-09-08 20:40:00,10360.07000,10368.38000,10360.07000,10366.33000,10.30000
2019-09-08 20:41:00,10366.66000,10368.64000,10366.33000,10366.75000,10.56000
2019-09-08 20:42:00,10364.81000,10366.06000,10360.07000,10361.99000,12.12000
2019-09-08 20:43:00,10360.07000,10361.10000,10357.61000,10357.61000,8.90000
2019-09-08 20:44:00,10357.61000,10358.83000,10356.81000,10358.50000,12.32000
2019-09-08 20:45:00,10358.50000,10360.43000,10357.35000,10357.35000,11.50000
2019-09-08 20:46:00,10356.81000,10356.81000,10349.37000,10349.37000,11.50000
2019-09-08 20:47:00,10348.68000,10350.61000,10346.29000,10346.29000,10.40000
2019-09-08 20:48:00,10346.29000,10347.37000,10344.09000,10344.09000,8.91000
2019-09-08 20:49:00,10344.09000,10345.40000,10342.64000,10343.31000,12.12000
2019-09-08 20:50:00,10343.31000,10344.58000,10342.07000,10342.07000,10.05000
2019-09-08 20:51:00,10342.07000,10344.11000,10341.05000,10341.64000,12.62000
2019-09-08 20:52:00,10343.67000,10343.67000,10340.15000,10341.60000,12.30000
2019-09-08 20:53:00,10341.60000,10343.70000,10340.87000,10340.87000,9.80000
2019-09-08 20:54:00,10340.87000,10342.28000,10339.18000,10339.18000,10.41000
2019-09-08 20:55:00,10340.16000,10341.03000,10334.54000,10334.93000,10.29000
2019-09-08 20:56:00,10334.93000,10337.85000,10334.54000,10337.85000,11.73000
2019-09-08 20:57:00,10335.80000,10339.10000,10334.97000,10339.10000,11.27000
2019-09-08 20:58:00,10339.10000,10345.74000,10338.73000,10345.74000,10.67000
2019-09-08 20:59:00,10352.63000,10352.63000,10350.00000,10351.42000,9.35000
2019-09-08 21:00:00,10351.42000,10353.97000,10350.00000,10353.08000,12.34000
2019-09-08 21:01:00,10350.94000,10351.50000,10350.00000,10350.92000,10.48000
2019-09-08 21:02:00,10350.92000,10350.92000,10350.00000,10350.00000,9.22000
2019-09-08 21:03:00,10350.00000,10350.00000,10346.25000,10346.25000,10.72000
2019-09-08 21:04:00,10348.16000,10348.16000,10343.74000,10343.74000,10.36000
2019-09-08 21:05:00,10343.74000,10345.91000,10342.24000,10342.24000,12.48000
2019-09-08 21:06:00,10342.98000,10345.02000,10342.24000,10343.78000,10.78000
2019-09-08 21:07:00,10343.78000,10343.78000,10339.88000,10339.88000,11.72000
2019-09-08 21:08:00,10339.88000,10339.88000,10326.28000,10326.28000,13.85000
2019-09-08 21:09:00,10326.28000,10331.00000,10325.62000,10331.00000,12.05000
2019-09-08 21:10:00,10331.00000,10333.40000,10330.34000,10333.40000,11.20000
2019-09-08 21:11:00,10334.76000,10334.76000,10330.34000,10331.15000,11.64000
2019-09-08 21:12:00,10331.15000,10331.15000,10329.14000,10329.14000,14.41000
2019-09-08 21:13:00,10329.14000,10329.30000,10328.19000,10328.19000,9.47000
2019-09-08 21:14:00,10328.70000,10330.15000,10328.19000,10329.80000,13.75000
2019-09-08 21:15:00,10330.22000,10330.22000,10326.55000,10327.47000,10.94000
2019-09-08 21:16:00,10327.47000,10327.47000,10325.62000,10325.62000,10.10000
2019-09-08 21:17:00,10325.62000,10325.62000,10324.77000,10324.77000,9.58000
2019-09-08 21:18:00,10325.37000,10326.52000,10324.77000,10326.52000,9.82000
2019-09-08 21:19:00,10330.24000,10330.70000,10329.57000,10330.70000,10.81000
2019-09-08 21:20:00,10331.04000,10335.79000,10330.70000,10335.79000,10.02000
2019-09-08 21:21:00,10335.79000,10335.79000,10334.74000,10334.74000,9.93000
2019-09-08 21:22:00,10335.79000,10335.96000,10335.40000,10335.96000,11.87000
2019-09-08 21:23:00,10335.96000,10336.07000,10335.40000,10335.40000,13.19000
2019-09-08 21:24:00,10338.36000,10338.36000,10337.54000,10338.31000,13.45000
2019-09-08 21:25:00,10338.31000,10338.44000,10337.54000,10338.44000,10.01000
2019-09-08 21:26:00,10338.44000,10339.56000,10337.04000,10339.56000,12.40000
2019-09-08 21:27:00,10339.56000,10346.03000,10338.57000,10346.03000,12.13000
2019-09-08 21:28:00,10346.03000,10346.03000,10344.90000,10344.90000,9.68000
2019-09-08 21:29:00,10343.68000,10343.84000,10343.36000,10343.36000,12.28000
2019-09-08 21:30:00,10343.36000,10345.02000,10342.56000,10343.24000,12.13000
2019-09-08 21:31:00,10342.49000,10344.92000,10342.49000,10344.92000,11.86000
2019-09-08 21:32:00,10344.17000,10344.17000,10341.81000,10341.81000,12.96000
2019-09-08 21:33:00,10340.52000,10341.81000,10340.17000,10341.81000,12.33000
2019-09-08 21:34:00,10341.81000,10343.41000,10341.13000,10343.41000,12.72000
2019-09-08 21:35:00,10343.41000,10345.61000,10343.41000,10345.26000,15.03000
2019-09-08 21:36:00,10345.26000,10348.81000,10345.26000,10347.97000,10.64000
2019-09-08 21:37:00,10349.14000,10353.75000,10349.14000,10353.75000,12.48000
2019-09-08 21:38:00,10353.75000,10355.59000,10353.39000,10355.23000,12.15000
2019-09-08 21:39:00,10355.23000,10355.23000,10352.74000,10352.74000,12.97000
2019-09-08 21:40:00,10353.09000,10353.20000,10352.74000,10353.20000,11.39000
2019-09-08 21:41:00,10353.20000,10355.17000,10352.20000,10355.17000,10.82000
2019-09-08 21:42:00,10355.17000,10357.23000,10354.70000,10356.87000,11.52000
2019-09-08 21:43:00,10356.87000,10357.11000,10356.26000,10356.61000,13.17000
2019-09-08 21:44:00,10356.94000,10356.94000,10356.26000,10356.26000,10.48000
2019-09-08 21:45:00,10356.26000,10356.27000,10355.61000,10356.24000,11.69000
2019-09-08 21:46:00,10356.24000,10356.29000,10355.61000,10356.29000,13.70000
2019-09-08 21:47:00,10356.29000,10356.45000,10355.28000,10356.44000,9.54000
2019-09-08 21:48:00,10356.44000,10356.66000,10355.80000,10356.66000,11.92000
2019-09-08 21:49:00,10356.66000,10356.81000,10355.80000,10356.81000,12.42000
2019-09-08 21:50:00,10356.81000,10356.87000,10355.80000,10356.87000,9.06000
2019-09-08 21:51:00,10356.87000,10358.60000,10355.80000,10358.60000,11.50000
2019-09-08 21:52:00,10358.60000,10361.26000,10358.12000,10361.26000,11.28000
2019-09-08 21:53:00,10362.07000,10362.18000,10361.26000,10361.26000,11.09000
2019-09-08 21:54:00,10363.93000,10364.65000,10363.35000,10364.65000,10.55000
2019-09-08 21:55:00,10364.65000,10365.17000,10363.99000,10365.17000,11.23000
2019-09-08 21:56:00,10365.17000,10378.11000,10364.74000,10377.25000,10.90000
2019-09-08 21:57:00,10378.11000,10380.02000,10378.11000,10380.02000,11.07000
2019-09-08 21:58:00,10380.02000,10382.14000,10379.49000,10382.14000,11.34000
2019-09-08 21:59:00,10382.14000,10391.90000,10381.61000,10391.90000,9.18000
2019-09-08 22:00:00,10392.59000,10393.01000,10388.78000,10388.84000,11.40000
2019-09-08 22:01:00,10388.84000,10388.84000,10386.41000,10386.41000,10.84000
2019-09-08 22:02:00,10387.57000,10398.14000,10387.57000,10398.14000,9.84000
2019-09-08 22:03:00,10397.55000,10397.55000,10393.08000,10393.08000,14.22000
2019-09-08 22:04:00,10393.95000,10393.95000,10391.42000,10391.93000,10.33000
2019-09-08 22:05:00,10391.93000,10391.97000,10391.42000,10391.97000,9.62000
2019-09-08 22:06:00,10391.97000,10392.13000,10390.85000,10392.13000,9.70000
2019-09-08 22:07:00,10392.00000,10393.10000,10392.00000,10392.42000,12.03000
2019-09-08 22:08:00,10392.97000,10394.16000,10392.42000,10394.16000,9.63000
2019-09-08 22:09:00,10394.16000,10394.25000,10393.39000,10394.25000,11.35000
2019-09-08 22:10:00,10394.25000,10395.96000,10393.39000,10394.93000,11.86000
2019-09-08 22:11:00,10398.37000,10401.32000,10398.37000,10400.34000,10.72000
2019-09-08 22:12:00,10400.34000,10404.87000,10399.79000,10404.87000,10.98000
2019-09-08 22:13:00,10404.87000,10405.44000,10404.51000,10404.88000,9.94000
2019-09-08 22:14:00,10404.88000,10406.65000,10404.51000,10406.65000,11.49000
2019-09-08 22:15:00,10407.25000,10407.27000,10405.46000,10405.46000,12.76000
2019-09-08 22:16:00,10400.35000,10401.11000,10399.79000,10401.11000,11.71000
2019-09-08 22:17:00,10401.11000,10407.78000,10400.49000,10407.78000,11.28000
2019-09-08 22:18:00,10407.78000,10410.24000,10407.78000,10410.24000,11.00000
2019-09-08 22:19:00,10410.24000,10412.65000,10410.24000,10411.31000,9.44000
2019-09-08 22:20:00,10411.31000,10411.63000,10410.69000,10410.69000,13.16000
2019-09-08 22:21:00,10411.32000,10411.47000,10409.85000,10409.85000,11.82000
2019-09-08 22:22:00,10409.85000,10409.85000,10404.71000,10404.71000,11.37000
2019-09-08 22:23:00,10402.64000,10402.64000,10397.57000,10397.57000,11.21000
2019-09-08 22:24:00,10396.85000,10396.85000,10392.42000,10392.42000,10.67000
2019-09-08 22:25:00,10393.48000,10399.58000,10392.96000,10399.58000,11.48000
2019-09-08 22:26:00,10398.95000,10398.95000,10396.29000,10396.29000,11.16000
2019-09-08 22:27:00,10396.29000,10397.27000,10395.38000,10397.27000,12.66000
2019-09-08 22:28:00,10397.27000,10397.62000,10393.95000,10393.95000,10.96000
2019-09-08 22:29:00,10391.81000,10391.81000,10390.45000,10391.29000,10.21000
2019-09-08 22:30:00,10393.97000,10399.61000,10393.29000,10399.61000,12.60000
2019-09-08 22:31:00,10399.61000,10404.76000,10399.61000,10404.76000,11.46000
2019-09-08 22:32:00,10404.76000,10404.76000,10399.61000,10399.61000,11.45000
2019-09-08 22:33:00,10399.61000,10399.61000,10397.66000,10398.22000,11.17000
2019-09-08 22:34:00,10398.22000,10398.22000,10395.22000,10395.53000,11.36000
2019-09-08 22:35:00,10395.53000,10395.53000,10391.29000,10391.29000,10.36000
2019-09-08 22:36:00,10391.67000,10391.77000,10390.35000,10391.77000,11.16000
2019-09-08 22:37:00,10391.77000,10392.17000,10391.23000,10391.89000,11.59000
2019-09-08 22:38:00,10391.89000,10391.92000,10390.85000,10391.91000,10.30000
2019-09-08 22:39:00,10391.91000,10391.95000,10390.85000,10391.95000,10.52000
2019-09-08 22:40:00,10391.95000,10391.95000,10389.33000,10390.45000,12.90000
2019-09-08 22:41:00,10390.45000,10391.32000,10389.91000,10390.85000,11.19000
2019-09-08 22:42:00,10391.28000,10391.36000,10390.85000,10390.85000,11.51000
2019-09-08 22:43:00,10390.85000,10390.85000,10389.91000,10389.91000,11.01000
2019-09-08 22:44:00,10389.91000,10389.91000,10388.69000,10389.12000,11.05000
2019-09-08 22:45:00,10389.12000,10389.12000,10388.13000,10388.13000,11.04000
2019-09-08 22:46:00,10388.13000,10388.13000,10387.32000,10388.10000,11.00000
2019-09-08 22:47:00,10388.10000,10388.10000,10386.29000,10387.57000,9.71000
2019-09-08 22:48:00,10387.57000,10387.57000,10386.29000,10387.54000,11.60000
2019-09-08 22:49:00,10387.54000,10388.02000,10387.10000,10388.02000,12.36000
2019-09-08 22:50:00,10388.02000,10388.09000,10384.52000,10384.52000,10.10000
2019-09-08 22:51:00,10384.52000,10384.52000,10383.95000,10383.95000,10.29000
2019-09-08 22:52:00,10383.95000,10383.95000,10380.52000,10383.30000,13.32000
2019-09-08 22:53:00,10383.30000,10383.50000,10382.71000,10383.50000,11.08000
2019-09-08 22:54:00,10383.50000,10383.58000,10382.71000,10382.71000,11.18000
2019-09-08 22:55:00,10383.56000,10383.61000,10382.71000,10383.61000,12.30000
2019-09-08 22:56:00,10383.61000,10386.22000,10383.61000,10386.22000,11.64000
2019-09-08 22:57:00,10386.22000,10386.29000,10385.80000,10385.80000,11.30000
2019-09-08 22:58:00,10385.80000,10385.80000,10382.00000,10383.32000,12.36000
2019-09-08 22:59:00,10382.72000,10382.72000,10375.58000,10375.58000,11.67000
2019-09-08 23:00:00,10375.58000,10376.54000,10375.58000,10375.58000,11.34000
2019-09-08 23:01:00,10376.50000,10376.56000,10374.66000,10375.37000,12.71000
2019-09-08 23:02:00,10376.03000,10376.03000,10369.72000,10369.72000,9.47000
2019-09-08 23:03:00,10369.72000,10370.19000,10366.57000,10366.57000,11.44000
2019-09-08 23:04:00,10366.91000,10369.32000,10366.57000,10367.32000,11.94000
2019-09-08 23:05:00,10367.32000,10369.48000,10366.90000,10369.48000,10.22000
2019-09-08 23:06:00,10369.48000,10369.48000,10367.44000,10367.44000,10.91000
2019-09-08 23:07:00,10367.44000,10369.12000,10367.44000,10367.44000,12.56000
2019-09-08 23:08:00,10367.44000,10368.57000,10367.44000,10368.57000,10.12000
2019-09-08 23:09:00,10368.57000,10370.01000,10368.57000,10370.01000,10.22000
2019-09-08 23:10:00,10370.01000,10370.07000,10369.50000,10369.64000,10.67000
2019-09-08 23:11:00,10369.64000,10369.64000,10367.49000,10367.49000,9.77000
2019-09-08 23:12:00,10367.49000,10368.71000,10366.92000,10368.02000,11.10000
2019-09-08 23:13:00,10368.02000,10368.10000,10367.47000,10367.47000,10.50000
2019-09-08 23:14:00,10367.47000,10376.61000,10366.92000,10376.61000,11.33000
2019-09-08 23:15:00,10376.61000,10381.03000,10376.61000,10381.03000,11.00000
2019-09-08 23:16:00,10381.03000,10381.19000,10380.55000,10380.55000,10.66000
2019-09-08 23:17:00,10381.26000,10382.69000,10380.55000,10382.69000,11.75000
2019-09-08 23:18:00,10388.08000,10391.73000,10388.08000,10391.73000,11.79000
2019-09-08 23:19:00,10391.73000,10391.96000,10390.80000,10391.96000,11.88000
2019-09-08 23:20:00,10391.96000,10391.96000,10391.40000,10391.85000,11.74000
2019-09-08 23:21:00,10391.85000,10391.91000,10391.40000,10391.91000,11.35000
2019-09-08 23:22:00,10391.91000,10391.93000,10390.80000,10391.93000,11.67000
2019-09-08 23:23:00,10391.93000,10391.96000,10390.80000,10391.96000,12.04000
2019-09-08 23:24:00,10391.96000,10391.96000,10391.40000,10391.40000,10.07000
2019-09-08 23:25:00,10391.83000,10391.89000,10391.40000,10391.84000,11.05000
2019-09-08 23:26:00,10391.84000,10391.96000,10390.80000,10391.96000,11.90000
2019-09-08 23:27:00,10391.96000,10391.96000,10391.30000,10391.91000,11.24000
2019-09-08 23:28:00,10391.91000,10391.91000,10389.72000,10391.83000,9.62000
2019-09-08 23:29:00,10391.83000,10391.89000,10391.13000,10391.89000,12.11000
